Metabolite name	Metabolite name	Metabolite description	Charged Metabolite formula	Metabolite charge	Metabolite Compartment	Metabolite KeggID	Metabolite PubChemID	Metabolite CheBI ID
pa161[c]	pa161	1-2-dihexadec-9-enoyl-sn-glycerol-3-phosphate	C35H63O8P1	-2	cytoplasm	C00416	3706	16337
pa161[p]	pa161	1-2-dihexadec-9-enoyl-sn-glycerol-3-phosphate	C35H63O8P1	-2	periplasm	C00416	3706	16337
pa180[c]	pa180	1-2-dioctadecanoyl-sn-glycerol-3-phosphate	C39H75O8P1	-2	cytoplasm	C00416	3706	16337
pa180[p]	pa180	1-2-dioctadecanoyl-sn-glycerol-3-phosphate	C39H75O8P1	-2	periplasm	C00416	3706	16337
pa181[c]	pa181	1-2-dioctadec-11-enoyl-sn-glycerol-3-phosphate	C39H71O8P1	-2	cytoplasm	C00416	3706	16337
pa181[p]	pa181	1-2-dioctadec-11-enoyl-sn-glycerol-3-phosphate	C39H71O8P1	-2	periplasm	C00416	3706	16337
pacald[c]	pacald	Phenylacetaldehyde	C8H8O	0	cytoplasm	C00601	3876	16424
pacald[e]	pacald	Phenylacetaldehyde	C8H8O	0	extra-organism	C00601	3876	16424
pacald[p]	pacald	Phenylacetaldehyde	C8H8O	0	periplasm	C00601	3876	16424
Pald[c]	Pald	Phosphonoacetaldehyde	C2H3O4P1	-2	cytoplasm	C03167	6050	18124
palmACP[c]	palmACP	Palmitoyl-ACP-n-C160ACP	C400H633O143N96P1S3	-1	cytoplasm	C05764	8059	
pan4p[c]	pan4p	Pantetheine-4-phosphate	C11H21N2O7PS	-2	cytoplasm	C01134	4365	16858
pant-R[c]	pant-R	R-Pantoate	C6H11O4	-1	cytoplasm	C00522	3805	 14737 15980
pap[c]	pap	Adenosine-3-5-bisphosphate	C10H11N5O10P2	-4	cytoplasm	C00054	3356	17985
paps[c]	paps	3-Phosphoadenylyl-sulfate	C10H11N5O13P2S	-4	cytoplasm	C00053	3355	17980
pdx5p[c]	pdx5p	Pyridoxine-5-phosphate	C8H10NO6P	-2	cytoplasm	C00627	3900	28803
pe120[c]	pe120	phosphatidylethanolamine-didodecanoyl-n-C120	C29H58N1O8P1	0	cytoplasm	C00350	3643	16038
pe120[p]	pe120	phosphatidylethanolamine-didodecanoyl-n-C120	C29H58N1O8P1	0	periplasm	C00350	3643	16038
pe140[c]	pe140	phosphatidylethanolamine-ditetradecanoyl-n-C140	C33H66N1O8P1	0	cytoplasm	C00350	3643	16038
pe140[p]	pe140	phosphatidylethanolamine-ditetradecanoyl-n-C140	C33H66N1O8P1	0	periplasm	C00350	3643	16038
pe141[c]	pe141	phosphatidylethanolamine-ditetradec-7-enoyl-n-C141	C33H62N1O8P1	0	cytoplasm	C00350	3643	16038
pe141[p]	pe141	phosphatidylethanolamine-ditetradec-7-enoyl-n-C141	C33H62N1O8P1	0	periplasm	C00350	3643	16038
pe160[c]	pe160	phosphatidylethanolamine-dihexadecanoyl-n-C160	C37H74N1O8P1	0	cytoplasm	C00350	3643	16038
pe160[p]	pe160	phosphatidylethanolamine-dihexadecanoyl-n-C160	C37H74N1O8P1	0	periplasm	C00350	3643	16038
pe161[c]	pe161	phosphatidylethanolamine-dihexadec-9enoyl-n-C161	C37H70N1O8P1	0	cytoplasm	C00350	3643	16038
pe161[p]	pe161	phosphatidylethanolamine-dihexadec-9enoyl-n-C161	C37H70N1O8P1	0	periplasm	C00350	3643	16038
pe180[c]	pe180	phosphatidylethanolamine-dioctadecanoyl-n-C180	C41H82N1O8P1	0	cytoplasm	C00350	3643	16038
pe180[p]	pe180	phosphatidylethanolamine-dioctadecanoyl-n-C180	C41H82N1O8P1	0	periplasm	C00350	3643	16038
pe181[c]	pe181	phosphatidylethanolamine-dioctadec-11-enoyl-n-C181	C41H78N1O8P1	0	cytoplasm	C00350	3643	16038
pe181[p]	pe181	phosphatidylethanolamine-dioctadec-11-enoyl-n-C181	C41H78N1O8P1	0	periplasm	C00350	3643	16038
peamn[e]	peamn	Phenethylamine	C8H12N	1	extra-organism	C05332	7711	18397
peamn[p]	peamn	Phenethylamine	C8H12N	1	periplasm	C05332	7711	18397
pep[c]	pep	Phosphoenolpyruvate	C3H2O6P	-3	cytoplasm	C00074	3374	 18021 44897
pep[e]	pep	Phosphoenolpyruvate	C3H2O6P	-3	extra-organism	C00074	3374	 18021 44897
pep[p]	pep	Phosphoenolpyruvate	C3H2O6P	-3	periplasm	C00074	3374	 18021 44897
pg120[c]	pg120	Phosphatidylglycerol-didodecanoyl-n-C120	C30H58O10P1	-1	cytoplasm	C00344	3637	
pg120[p]	pg120	Phosphatidylglycerol-didodecanoyl-n-C120	C30H58O10P1	-1	periplasm	C00344	3637	
pg140[c]	pg140	Phosphatidylglycerol-ditetradecanoyl-n-C140	C34H66O10P1	-1	cytoplasm	C00344	3637	
pg140[p]	pg140	Phosphatidylglycerol-ditetradecanoyl-n-C140	C34H66O10P1	-1	periplasm	C00344	3637	
pg141[c]	pg141	Phosphatidylglycerol-ditetradec-7-enoyl-n-C141	C34H62O10P1	-1	cytoplasm	C00344	3637	
pg141[p]	pg141	Phosphatidylglycerol-ditetradec-7-enoyl-n-C141	C34H62O10P1	-1	periplasm	C00344	3637	
pg160[c]	pg160	Phosphatidylglycerol-dihexadecanoyl-n-C160	C38H74O10P1	-1	cytoplasm	C00344	3637	
pg160[p]	pg160	Phosphatidylglycerol-dihexadecanoyl-n-C160	C38H74O10P1	-1	periplasm	C00344	3637	
pg161[c]	pg161	Phosphatidylglycerol-dihexadec-9-enoyl-n-C161	C38H70O10P1	-1	cytoplasm	C00344	3637	
pg161[p]	pg161	Phosphatidylglycerol-dihexadec-9-enoyl-n-C161	C38H70O10P1	-1	periplasm	C00344	3637	
pg180[c]	pg180	Phosphatidylglycerol-dioctadecanoyl-n-C180	C42H82O10P1	-1	cytoplasm	C00344	3637	
pg180[p]	pg180	Phosphatidylglycerol-dioctadecanoyl-n-C180	C42H82O10P1	-1	periplasm	C00344	3637	
pg181[c]	pg181	Phosphatidylglycerol-dioctadec-11-enoyl-n-C181	C42H78O10P1	-1	cytoplasm	C00344	3637	
pg181[p]	pg181	Phosphatidylglycerol-dioctadec-11-enoyl-n-C181	C42H78O10P1	-1	periplasm	C00344	3637	
pgp120[c]	pgp120	Phosphatidylglycerophosphate-didodecanoyl-n-C120	C30H57O13P2	-3	cytoplasm	C03892	6624	
pgp120[p]	pgp120	Phosphatidylglycerophosphate-didodecanoyl-n-C120	C30H57O13P2	-3	periplasm	C03892	6624	
pgp140[c]	pgp140	Phosphatidylglycerophosphate-ditetradecanoyl-n-C140	C34H65O13P2	-3	cytoplasm	C03892	6624	
pgp140[p]	pgp140	Phosphatidylglycerophosphate-ditetradecanoyl-n-C140	C34H65O13P2	-3	periplasm	C03892	6624	
pgp141[c]	pgp141	Phosphatidylglycerophosphate-ditetradec-7-enoyl-n-C141	C34H61O13P2	-3	cytoplasm	C03892	6624	
pgp141[p]	pgp141	Phosphatidylglycerophosphate-ditetradec-7-enoyl-n-C141	C34H61O13P2	-3	periplasm	C03892	6624	
pgp160[c]	pgp160	Phosphatidylglycerophosphate-dihexadecanoyl-n-C160	C38H73O13P2	-3	cytoplasm	C03892	6624	
pgp160[p]	pgp160	Phosphatidylglycerophosphate-dihexadecanoyl-n-C160	C38H73O13P2	-3	periplasm	C03892	6624	
pgp161[c]	pgp161	Phosphatidylglycerophosphate-dihexadec-9-enoyl-n-C161	C38H69O13P2	-3	cytoplasm			
pgp161[p]	pgp161	Phosphatidylglycerophosphate-dihexadec-9-enoyl-n-C161	C38H69O13P2	-3	periplasm			
pgp180[c]	pgp180	Phosphatidylglycerophosphate-dioctadecanoyl-n-C180	C42H81O13P2	-3	cytoplasm	C03892	6624	
pgp180[p]	pgp180	Phosphatidylglycerophosphate-dioctadecanoyl-n-C180	C42H81O13P2	-3	periplasm	C03892	6624	
pgp181[c]	pgp181	Phosphatidylglycerophosphate-dioctadec-11-enoyl-n-C181	C42H77O13P2	-3	cytoplasm	C03892	6624	
pgp181[p]	pgp181	Phosphatidylglycerophosphate-dioctadec-11-enoyl-n-C181	C42H77O13P2	-3	periplasm	C03892	6624	
phe-L[c]	phe-L	L-Phenylalanine	C9H11NO2	0	cytoplasm	C00079	3379	17295
phe-L[e]	phe-L	L-Phenylalanine	C9H11NO2	0	extra-organism	C00079	3379	17295
phe-L[p]	phe-L	L-Phenylalanine	C9H11NO2	0	periplasm	C00079	3379	17295
pheme[c]	pheme	Protoheme	C34H30FeN4O4	-2	cytoplasm	C00032	3334	17627
pheme[e]	pheme	Protoheme	C34H30FeN4O4	-2	extra-organism	C00032	3334	17627
pheme[p]	pheme	Protoheme	C34H30FeN4O4	-2	periplasm	C00032	3334	17627
phetrna[c]	phetrna	L-Phenylalanyl-tRNA-Phe	C9H10NOR	1	cytoplasm	C03511	6321	29153
phhlipa[c]	phhlipa	phospho-heptosyl-heptosyl-kdo2-lipidA	C124H219N2O54P3	-8	cytoplasm			
phom[c]	phom	O-Phospho-L-homoserine	C4H8NO6P	-2	cytoplasm	C01102	4336	15961
phphhlipa[c]	phphhlipa	phospho-heptosyl-phospho-heptosyl-heptosyl-kdo2-lipidA	C131H230N2O63P4	-10	cytoplasm			
phpyr[c]	phpyr	Phenylpyruvate	C9H7O3	-1	cytoplasm	C00166	3466	30851
phthr[c]	phthr	O-Phospho-4-hydroxy-L-threonine	C4H8NO7P	-2	cytoplasm	C06055	8325	18336
pi[c]	pi	Phosphate	HO4P	-2	cytoplasm	C00009	3311	18367
pi[e]	pi	Phosphate	HO4P	-2	extra-organism	C00009	3311	18367
pi[p]	pi	Phosphate	HO4P	-2	periplasm	C00009	3311	18367
pmcoa[c]	pmcoa	Pimeloyl-CoA	C28H41N7O19P3S	-5	cytoplasm	C01063	4302	15504
pmtcoa[c]	pmtcoa	Palmitoyl-CoA-n-C160CoA	C37H62N7O17P3S	-4	cytoplasm	C00154	3454	15525
pnto-R[c]	pnto-R	R-Pantothenate	C9H16NO5	-1	cytoplasm	C00864	4121	 29032 46905 7916
pnto-R[e]	pnto-R	R-Pantothenate	C9H16NO5	-1	extra-organism	C00864	4121	 29032 46905 7916
pnto-R[p]	pnto-R	R-Pantothenate	C9H16NO5	-1	periplasm	C00864	4121	 29032 46905 7916
ppa[c]	ppa	Propionate-n-C30	C3H5O2	-1	cytoplasm	C00163	3463	30768
ppa[e]	ppa	Propionate-n-C30	C3H5O2	-1	extra-organism	C00163	3463	30768
ppa[p]	ppa	Propionate-n-C30	C3H5O2	-1	periplasm	C00163	3463	30768
ppal[c]	ppal	Propanal	C3H6O	0	cytoplasm	C00479	3762	17153
ppal[e]	ppal	Propanal	C3H6O	0	extra-organism	C00479	3762	17153
ppal[p]	ppal	Propanal	C3H6O	0	periplasm	C00479	3762	17153
ppap[c]	ppap	Propanoyl-phosphate	C3H5O5P	-2	cytoplasm	C02876	5809	
ppbng[c]	ppbng	Porphobilinogen	C10H13N2O4	-1	cytoplasm	C00931	4184	17381
ppcoa[c]	ppcoa	Propanoyl-CoA	C24H36N7O17P3S	-4	cytoplasm	C00100	3400	15539
ppgpp[c]	ppgpp	Guanosine-3-5-bis-diphosphate	C10H11N5O17P4	-6	cytoplasm	C01228	4450	17633
pphn[c]	pphn	Prephenate	C10H8O6	-2	cytoplasm	C00254	3553	16666
ppi[c]	ppi	Diphosphate	HO7P2	-3	cytoplasm	C00013	3315	 18361 29888
ppoh[c]	ppoh	1-Propanol	C3H8O1	0	cytoplasm	C05979	8258	28831
ppp9[c]	ppp9	Protoporphyrin	C34H32N4O4	-2	cytoplasm	C02191	5261	15430
pppg9[c]	pppg9	Protoporphyrinogen-IX	C34H38N4O4	-2	cytoplasm	C01079	4317	15435
pppi[c]	pppi	Inorganic-triphosphate	HO10P3	-4	cytoplasm	C03279	6138	18036
pppn[c]	pppn	Phenylpropanoate	C9H9O2	-1	cytoplasm	C05629	7943	28631
pppn[e]	pppn	Phenylpropanoate	C9H9O2	-1	extra-organism	C05629	7943	28631
pppn[p]	pppn	Phenylpropanoate	C9H9O2	-1	periplasm	C05629	7943	28631
ppt[e]	ppt	Phosphonate	HO3P	-2	extra-organism	C06701	8926	
ppt[p]	ppt	Phosphonate	HO3P	-2	periplasm	C06701	8926	
pram[c]	pram	5-Phospho-beta-D-ribosylamine	C5H11NO7P	-1	cytoplasm	C03090	5988	37737
pran[c]	pran	N-5-Phospho-D-ribosyl-anthranilate	C12H13NO9P	-3	cytoplasm	C04302	6961	7091
prbamp[c]	prbamp	1-5-Phosphoribosyl-AMP	C15H19N5O14P2	-4	cytoplasm	C02741	5701	
prbatp[c]	prbatp	1-5-Phosphoribosyl-ATP	C15H19N5O20P4	-6	cytoplasm	C02739	5699	18263
prfp[c]	prfp	1-5-Phosphoribosyl-5-5-phosphoribosylamino-methylideneaminoimidazole-4-carboxamide	C15H21N5O15P2	-4	cytoplasm	C04896	7447	18302
prlp[c]	prlp	5-5-phospho-1-deoxyribulos-1-ylamino-methylideneamino-1-5-phosphoribosyl-imidazole-4-carboxamide	C15H21N5O15P2	-4	cytoplasm	C04916	7464	27735
pro-L[c]	pro-L	L-Proline	C5H9NO2	0	cytoplasm	C00148	3448	17203
pro-L[e]	pro-L	L-Proline	C5H9NO2	0	extra-organism	C00148	3448	17203
pro-L[p]	pro-L	L-Proline	C5H9NO2	0	periplasm	C00148	3448	17203
progly[c]	progly	L-Prolinylglycine	C7H12N2O3	0	cytoplasm			
progly[e]	progly	L-Prolinylglycine	C7H12N2O3	0	extra-organism			
progly[p]	progly	L-Prolinylglycine	C7H12N2O3	0	periplasm			
protrna[c]	protrna	L-Prolyl-tRNA-Pro	C5H8NOR	1	cytoplasm	C02702	5665	29154
prpp[c]	prpp	5-Phospho-alpha-D-ribose-1-diphosphate	C5H8O14P3	-5	cytoplasm	C00119	3419	17111
ps120[c]	ps120	phosphatidylserine-didodecanoyl-n-C120	C30H57N1O10P1	-1	cytoplasm	C02737	5698	
ps140[c]	ps140	phosphatidylserine-ditetradecanoyl-n-C140	C34H65N1O10P1	-1	cytoplasm	C02737	5698	
ps141[c]	ps141	phosphatidylserine-ditetradec-7-enoyl-n-C141	C34H61N1O10P1	-1	cytoplasm	C02737	5698	
ps160[c]	ps160	phosphatidylserine-dihexadecanoyl-n-C160	C38H73N1O10P1	-1	cytoplasm	C02737	5698	
ps161[c]	ps161	phosphatidylserine-dihexadec-9-enoyl-n-C161	C38H69N1O10P1	-1	cytoplasm	C02737	5698	
ps180[c]	ps180	phosphatidylserine-dioctadecanoyl-n-C180	C42H81N1O10P1	-1	cytoplasm	C02737	5698	
ps181[c]	ps181	phosphatidylserine-dioctadec-11-enoyl-n-C181	C42H77N1O10P1	-1	cytoplasm	C02737	5698	
psclys[e]	psclys	psicoselysine	C12H25N2O7	1	extra-organism			
psclys[p]	psclys	psicoselysine	C12H25N2O7	1	periplasm			
pser-L[c]	pser-L	O-Phospho-L-serine	C3H6NO6P	-2	cytoplasm	C01005	4251	15811
pser-L[e]	pser-L	O-Phospho-L-serine	C3H6NO6P	-2	extra-organism	C01005	4251	15811
pser-L[p]	pser-L	O-Phospho-L-serine	C3H6NO6P	-2	periplasm	C01005	4251	15811
ptrc[c]	ptrc	Putrescine	C4H14N2	2	cytoplasm	C00134	3434	17148
ptrc[e]	ptrc	Putrescine	C4H14N2	2	extra-organism	C00134	3434	17148
ptrc[p]	ptrc	Putrescine	C4H14N2	2	periplasm	C00134	3434	17148
pyam5p[c]	pyam5p	Pyridoxamine-5-phosphate	C8H12N2O5P	-1	cytoplasm	C00647	3919	18335
pydam[c]	pydam	Pyridoxamine	C8H13N2O2	1	cytoplasm	C00534	3816	16410
pydx5p[c]	pydx5p	Pyridoxal-5-phosphate	C8H8NO6P	-2	cytoplasm	C00018	3320	18405
pydx[c]	pydx	Pyridoxal	C8H9NO3	0	cytoplasm	C00250	3549	17310
pydxn[c]	pydxn	Pyridoxine	C8H11NO3	0	cytoplasm	C00314	3608	16709
pyr[c]	pyr	Pyruvate	C3H3O3	-1	cytoplasm	C00022	3324	32816
pyr[e]	pyr	Pyruvate	C3H3O3	-1	extra-organism	C00022	3324	32816
pyr[p]	pyr	Pyruvate	C3H3O3	-1	periplasm	C00022	3324	32816
q8[c]	q8	Ubiquinone-8	C49H74O4	0	cytoplasm	C00399	3689	16389
q8h2[c]	q8h2	Ubiquinol-8	C49H76O4	0	cytoplasm	C00390	3680	17976
quln[c]	quln	Quinolinate	C7H3NO4	-2	cytoplasm	C03722	6487	16675
r1p[c]	r1p	alpha-D-Ribose-1-phosphate	C5H9O8P	-2	cytoplasm	C00442		
r5p[c]	r5p	alpha-D-Ribose-5-phosphate	C5H9O8P	-2	cytoplasm	C00117	3417	17797
r5p[e]	r5p	alpha-D-Ribose-5-phosphate	C5H9O8P	-2	extra-organism	C00117	3417	17797
r5p[p]	r5p	alpha-D-Ribose-5-phosphate	C5H9O8P	-2	periplasm	C00117	3417	17797
remnant1[c]	remnant1	residual-atoms-of-reaction-DMBZIDSYN	C4H2N2O3	0	cytoplasm			
remnant1[e]	remnant1	residual-atoms-of-reaction-DMBZIDSYN	C4H2N2O3	0	extra-organism			
remnant1[p]	remnant1	residual-atoms-of-reaction-DMBZIDSYN	C4H2N2O3	0	periplasm			
rbflvrd[c]	rbflvrd	Reduced-riboflavin	C17H22N4O6	0	cytoplasm	C01007	4252	8798
rbl-L[c]	rbl-L	L-Ribulose	C5H10O5	0	cytoplasm	C00508	3791	16880
rhcys[c]	rhcys	S-Ribosyl-L-homocysteine	C9H17NO6S	0	cytoplasm	C03539	6343	
rib-D[c]	rib-D	D-Ribose	C5H10O5	0	cytoplasm	C00121	3421	47013
rib-D[e]	rib-D	D-Ribose	C5H10O5	0	extra-organism	C00121	3421	47013
rib-D[p]	rib-D	D-Ribose	C5H10O5	0	periplasm	C00121	3421	47013
ribflv[c]	ribflv	Riboflavin	C17H20N4O6	0	cytoplasm	C00255	3554	17015
rml1p[c]	rml1p	L-Rhamnulose-1-phosphate	C6H11O8P	-2	cytoplasm	C01131	4362	17892
rml[c]	rml	L-Rhamnulose	C6H12O5	0	cytoplasm	C00861	4118	17897
rmn[c]	rmn	L-Rhamnose	C6H12O5	0	cytoplasm	C00507	3790	16055
rmn[e]	rmn	L-Rhamnose	C6H12O5	0	extra-organism	C00507	3790	16055
rmn[p]	rmn	L-Rhamnose	C6H12O5	0	periplasm	C00507	3790	16055
ru5p-D[c]	ru5p-D	D-Ribulose-5-phosphate	C5H9O8P	-2	cytoplasm	C00199	3499	17363
ru5p-L[c]	ru5p-L	L-Ribulose-5-phosphate	C5H9O8P	-2	cytoplasm	C01101	4335	17666
s7p[c]	s7p	Sedoheptulose-7-phosphate	C7H13O10P	-2	cytoplasm	C00281	3576	15721
s[c]	s	Sulfur	S	0	cytoplasm	C00087	3387	17909
salchs4[c]	salchs4	Salmochelin-S4	C42H47N3O25	0	cytoplasm			
salchs4[e]	salchs4	Salmochelin-S4	C42H47N3O25	0	extra-organism			
salchs4[p]	salchs4	Salmochelin-S4	C42H47N3O25	0	periplasm			
salchs4fe[c]	salchs4fe	Salmochelin-S4-Fe-III	C42FeH47N3O25	3	cytoplasm			
salchs4fe[e]	salchs4fe	Salmochelin-S4-Fe-III	C42FeH47N3O25	3	extra-organism			
salchs4fe[p]	salchs4fe	Salmochelin-S4-Fe-III	C42FeH47N3O25	3	periplasm			
salchsx[c]	salchsx	Salmochelin-SX	C16H21NO11	-1	cytoplasm			
salchsx[e]	salchsx	Salmochelin-SX	C16H21NO11	-1	extra-organism			
salchsx[p]	salchsx	Salmochelin-SX	C16H21NO11	-1	periplasm			
sarcs[c]	sarcs	Sarcosine	C3H7NO2	0	cytoplasm	C00213	3513	15611
sbt6p[c]	sbt6p	D-Sorbitol-6-phosphate	C6H13O9P	-2	cytoplasm	C01096	4331	17044
sbt-D[e]	sbt-D	D-Sorbitol	C6H14O6	0	extra-organism	C00794	4052	17924
sbt-D[p]	sbt-D	D-Sorbitol	C6H14O6	0	periplasm	C00794	4052	17924
sbzcoa[c]	sbzcoa	O-Succinylbenzoyl-CoA	C32H39N7O20P3S	-5	cytoplasm	C03160	6045	15509
scl[c]	scl	sirohydrochlorin	C42H39N4O16	-7	cytoplasm	C05778	8073	18023
sectrna[c]	sectrna	L-Selenocysteinyl-tRNA-Sec	C3H6NOSeR	1	cytoplasm			
seln[c]	seln	Selenide	HSe	-1	cytoplasm	C01528	4690	16503
selnp[c]	selnp	Selenophosphate	H2O3PSe	-1	cytoplasm	C05172	7583	16144
ser-D[c]	ser-D	D-Serine	C3H7NO3	0	cytoplasm	C00740	4003	16523
ser-D[e]	ser-D	D-Serine	C3H7NO3	0	extra-organism	C00740	4003	16523
ser-D[p]	ser-D	D-Serine	C3H7NO3	0	periplasm	C00740	4003	16523
ser-L[c]	ser-L	L-Serine	C3H7NO3	0	cytoplasm	C00065	3365	17115
ser-L[e]	ser-L	L-Serine	C3H7NO3	0	extra-organism	C00065	3365	17115
ser-L[p]	ser-L	L-Serine	C3H7NO3	0	periplasm	C00065	3365	17115
seramp[c]	seramp	L-seryl-AMP	C13H19N6O9P	0	cytoplasm	C05820	8115	
sertrna[c]	sertrna	L-Seryl-tRNA-Ser	C3H6NO2R	1	cytoplasm	C02553	5554	29162
sertrna-sec-[c]	sertrna-sec-	L-Seryl-tRNA-Sec	C3H6NO2R	1	cytoplasm			13170
sheme[c]	sheme	Siroheme	C42H36FeN4O16	-8	cytoplasm	C00748	4010	28599
skm5p[c]	skm5p	Shikimate-5-phosphate	C7H8O8P	-3	cytoplasm	C03175	6057	17052
skm[c]	skm	Shikimate	C7H9O5	-1	cytoplasm	C00493	3776	16119
skm[e]	skm	Shikimate	C7H9O5	-1	extra-organism	C00493	3776	16119
skm[p]	skm	Shikimate	C7H9O5	-1	periplasm	C00493	3776	16119
sl26da[c]	sl26da	N-Succinyl-LL-2-6-diaminoheptanedioate	C11H16N2O7	-2	cytoplasm	C04421	7053	17279
sl2a6o[c]	sl2a6o	N-Succinyl-2-L-amino-6-oxoheptanedioate	C11H12NO8	-3	cytoplasm	C04462	7087	35266
so2[c]	so2	sulfur-dioxide	O2S	0	cytoplasm	C09306	11497	18422
so2[e]	so2	sulfur-dioxide	O2S	0	extra-organism	C09306	11497	18422
so2[p]	so2	sulfur-dioxide	O2S	0	periplasm	C09306	11497	18422
so3[c]	so3	Sulfite	O3S	-2	cytoplasm	C00094	3394	48854
so3[e]	so3	Sulfite	O3S	-2	extra-organism	C00094	3394	48854
so3[p]	so3	Sulfite	O3S	-2	periplasm	C00094	3394	48854
so4[c]	so4	Sulfate	O4S	-2	cytoplasm	C00059	3359	16189
so4[e]	so4	Sulfate	O4S	-2	extra-organism	C00059	3359	16189
so4[p]	so4	Sulfate	O4S	-2	periplasm	C00059	3359	16189
spmd[c]	spmd	Spermidine	C7H22N3	3	cytoplasm	C00315	3609	16610
spmd[e]	spmd	Spermidine	C7H22N3	3	extra-organism	C00315	3609	16610
spmd[p]	spmd	Spermidine	C7H22N3	3	periplasm	C00315	3609	16610
ssaltpp[c]	ssaltpp	Succinate-semialdehyde-thiamin-diphosphate-anion	C16H21N4O10P2S	-3	cytoplasm	C05816		
stcoa[c]	stcoa	Stearoyl-CoA-n-C180CoA	C39H66N7O17P3S	-4	cytoplasm	C00412	3702	15541
sucarg[c]	sucarg	N2-Succinyl-L-arginine	C10H17N4O5	-1	cytoplasm	C03296	6152	17705
sucbz[c]	sucbz	o-Succinylbenzoate	C11H8O5	-2	cytoplasm	C02730	5692	18325
succ[c]	succ	Succinate	C4H4O4	-2	cytoplasm	C00042	3344	15741
succ[e]	succ	Succinate	C4H4O4	-2	extra-organism	C00042	3344	15741
succ[p]	succ	Succinate	C4H4O4	-2	periplasm	C00042	3344	15741
succoa[c]	succoa	Succinyl-CoA	C25H35N7O19P3S	-5	cytoplasm	C00091	3391	15380
sucglu[c]	sucglu	N2-Succinyl-L-glutamate	C9H10NO7	-3	cytoplasm	C05931	8219	48957
sucgsa[c]	sucgsa	N2-Succinyl-L-glutamate-5-semialdehyde	C9H11NO6	-2	cytoplasm	C05932	8220	27657
suchms[c]	suchms	O-Succinyl-L-homoserine	C8H12NO6	-1	cytoplasm	C01118	4349	16160
sucorn[c]	sucorn	N2-Succinyl-L-ornithine	C9H15N2O5	-1	cytoplasm	C03415	6244	27574
sucr[e]	sucr	Sucrose	C12H22O11	0	extra-organism	C00089	3389	17992
sucr[p]	sucr	Sucrose	C12H22O11	0	periplasm	C00089	3389	17992
sucsal[c]	sucsal	Succinic-semialdehyde	C4H5O3	-1	cytoplasm	C00232	3531	16265
sulfac[e]	sulfac	sulfoacetate	C2H2O5S	-2	extra-organism	C14179	7846991	
sulfac[p]	sulfac	sulfoacetate	C2H2O5S	-2	periplasm	C14179	7846991	
t3c11vaceACP[c]	t3c11vaceACP	trans-3-cis-11-vacceoyl-acyl-carrier-protein	C402H633O143N96P1S3	-1	cytoplasm			
t3c5ddeceACP[c]	t3c5ddeceACP	trans-3-cis-5-dodecenoyl-acyl-carrier-protein	C396H621O143N96P1S3	-1	cytoplasm			
t3c7mrseACP[c]	t3c7mrseACP	trans-3-cis-7-myristoleoyl-acyl-carrier-protein	C398H625O143N96P1S3	-1	cytoplasm			
t3c9palmeACP[c]	t3c9palmeACP	trans-3-cis-9-palmitoleoyl-acyl-carrier-protein	C400H629O143N96P1S3	-1	cytoplasm			
tag-D[e]	tag-D	D-Tagatose	C6H12O6	0	extra-organism	C00795	4053	4249
tag-D[p]	tag-D	D-Tagatose	C6H12O6	0	periplasm	C00795	4053	4249
tag1p-D[c]	tag1p-D	D-Tagatose-1-phosphate	C6H11O9P	-2	cytoplasm			
tag6p-D[c]	tag6p-D	D-Tagatose-6-phosphate	C6H11O9P	-2	cytoplasm	C01097	4332	4251
tagdp-D[c]	tagdp-D	D-Tagatose-1-6-biphosphate	C6H10O12P2	-4	cytoplasm	C03785	6535	4250
tagur[c]	tagur	D-Tagaturonate	C6H9O7	-1	cytoplasm	C00558	3838	17886
tartr-D[c]	tartr-D	D-tartrate	C4H4O6	-2	cytoplasm	C02107	5189	15672
tartr-D[e]	tartr-D	D-tartrate	C4H4O6	-2	extra-organism	C02107	5189	15672
tartr-D[p]	tartr-D	D-tartrate	C4H4O6	-2	periplasm	C02107	5189	15672
tartr-L[c]	tartr-L	L-tartrate	C4H4O6	-2	cytoplasm	C00898	4154	 15671 30924
tartr-L[e]	tartr-L	L-tartrate	C4H4O6	-2	extra-organism	C00898	4154	 15671 30924
tartr-L[p]	tartr-L	L-tartrate	C4H4O6	-2	periplasm	C00898	4154	 15671 30924
taur[e]	taur	Taurine	C2H7NO3S	0	extra-organism	C00245	3544	15891
taur[p]	taur	Taurine	C2H7NO3S	0	periplasm	C00245	3544	15891
tcynt[c]	tcynt	Thiocyanate	CNS	-1	cytoplasm	C01755	4888	29200
tcynt[e]	tcynt	Thiocyanate	CNS	-1	extra-organism	C01755	4888	29200
tcynt[p]	tcynt	Thiocyanate	CNS	-1	periplasm	C01755	4888	29200
td2coa[c]	td2coa	trans-Tetradec-2-enoyl-CoA	C35H56N7O17P3S	-4	cytoplasm	C05273	7660	27721
tdcoa[c]	tdcoa	Tetradecanoyl-CoA-n-C140CoA	C35H58N7O17P3S	-4	cytoplasm	C02593	5585	15532
tddec2eACP[c]	tddec2eACP	trans-Dodec-2-enoyl-acyl-carrier-protein	C396H623O143N96P1S3	-1	cytoplasm	C05758	8053	
tdeACP[c]	tdeACP	cis-tetradec-7-enoyl-acyl-carrier-protein-n-C141	C398H627O143N96P1S3	-1	cytoplasm			
